id;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;quality
23fd9626-1b12-4036-a43d-4287afd54318;13.7;0.056;33.0;168.0;0.99825;2.9;0.44;7
6d5f482f-77e8-4c86-bdc0-f98af7e796f3;13.7;0.056;33.0;168.0;0.99825;2.9;0.44;7
f887aa86-481d-453e-9523-595b92267e8e;1.5;0.061;12.0;120.0;0.99192;3.18;0.46;5
34b1f010-c5d5-47ae-a790-04d347df200e;1.6;0.063;13.0;119.0;0.99184;3.22;0.5;5
8c10c73f-55a6-4bb1-9132-77f41de13392;1.4;0.05;23.0;83.0;0.99019;3.17;0.48;7
802176d7-7d9a-49c5-ab79-bb233dbb277b;3.5;0.044;35.0;158.0;0.98998;3.19;0.37;7
62bfab2a-3ed2-4372-a460-a1c5ecd2f347;1.0;0.04;39.0;118.0;0.98886;3.31;0.4;8
aaee7b5c-cd50-408e-a708-54826f0c884b;1.4;0.039;30.0;104.0;0.98998;3.32;0.41;6
dd1348ae-fe56-4592-8d34-914066fcadcf;1.5;0.035;45.0;123.0;0.98949;3.24;0.36;7
e5168447-945b-42aa-9c4d-3a071c31800f;13.7;0.056;33.0;168.0;0.99825;2.9;0.44;7
b73f3abe-1998-4661-8038-7a84b0b1ccdd;1.6;0.04;31.0;101.0;0.99009;3.15;0.66;5
450ec45f-79b8-4cc1-a144-841b0968c27f;5.2;0.06;14.0;169.0;0.99252;3.27;0.57;6
7afbcc54-d6eb-4f45-bf89-690d7bb7cf90;1.4;0.174;36.0;99.0;0.99288;2.92;0.5;5
4736b5f6-38bd-41f1-8e6c-f0c53cca2d84;11.9;0.05;65.0;179.0;0.99659;3.06;0.58;6
f36df1f2-0000-492c-8a51-9e42685d3142;2.4;0.048;25.0;157.0;0.99133;3.2;0.54;7
7a4d2507-a0a7-4e6e-8540-d88e5c268096;3.2;0.049;68.0;161.0;0.99324;3.1;0.69;6
7112f7a1-554e-45bd-b2dd-c2ec2becd770;1.7;0.037;35.0;113.0;0.99164;3.23;0.66;6
ba2b2f39-24f0-4c8f-a1ee-e3e69991ddd2;4.2;0.038;49.0;133.0;0.99107;3.16;0.42;7
4ee1371b-a4e8-4574-8980-5c4ecabec1d8;15.4;0.052;81.0;198.0;0.9986;3.2;0.69;5
6b08d28c-df87-4508-b1cb-edc7d19aa378;13.0;0.053;31.0;123.0;0.99708;3.09;0.5;6
e8035728-a9ce-4855-84ee-4cbc6d6999d8;5.6;0.039;15.0;68.0;0.99163;2.96;0.52;6
7f7d2d69-32b9-4f17-8a6d-be94d8dbaaae;9.7;0.055;15.0;170.0;0.99605;3.13;0.65;6
011af11d-bbe8-4081-b0ac-5ecbaf9025a0;2.5;0.041;29.0;82.0;0.99065;3.31;0.61;7
6ed96a5b-c427-43ac-ab90-68e6d3cf70eb;4.0;0.04;24.0;81.0;0.9903;3.26;0.64;7
c50d7bd1-3751-419d-9d91-b88bc602c752;15.4;0.052;81.0;198.0;0.9986;3.2;0.69;5
aee88f86-e505-4fb9-add8-4db4a16876b0;1.2;0.043;23.0;72.0;0.99236;3.06;0.68;5
642b3109-6a2b-4b1b-b5c5-aaf660133de5;2.0;0.037;40.0;108.0;0.98948;3.19;0.5;6
47c09c6d-47f6-481e-895e-48b9df2d2932;1.2;0.048;25.0;119.0;0.99045;3.32;0.62;6
b7d5b153-108c-49eb-88fc-6d853185f01b;5.1;0.097;21.0;105.0;0.9939;3.07;0.46;5
b6a7e417-383a-48f6-b8d4-612c58612b72;1.4;0.04;14.0;63.0;0.98985;3.2;0.33;6
bce0f526-0189-49d1-b61d-3d4bcb139908;1.2;0.05;36.0;140.0;0.99138;3.09;0.45;5
dc7b893c-8d00-4157-bf44-9c7e71f37257;6.5;0.044;28.0;100.0;0.99348;3.12;0.33;6
07eb0f22-1145-41e6-a937-e29420228cc5;1.3;0.045;26.0;100.0;0.99066;2.98;0.44;6
01de18dc-f6b7-4ac7-ad5d-1fb9d89416e3;6.5;0.044;28.0;100.0;0.99348;3.12;0.33;6
1cc06777-63f7-4190-a171-9cb137d865d9;2.7;0.04;24.0;87.0;0.98862;2.94;0.38;8
9cc844e2-1c02-4509-9a1a-bd475efd8af9;1.3;0.036;25.0;68.0;0.98865;3.24;0.35;6
8b010bf9-31a2-42a7-a084-c80d4759ebaf;7.4;0.053;34.0;149.0;0.99472;3.18;0.53;5
28921ffc-660d-40fd-b51c-b6e8acbe7d79;12.9;0.049;63.0;139.0;0.99792;2.94;0.45;5
36cf777a-21e3-46a7-8d99-29b346e3d5fd;1.3;0.045;26.0;100.0;0.99066;2.98;0.44;6
7f11fd3a-2acf-4631-b2c1-92db47b7cd7b;1.2;0.044;28.0;101.0;0.99035;3.03;0.43;6
9ecf03e7-28a7-436e-b72b-239202382169;2.6;0.033;25.0;85.0;0.99086;3.05;0.34;6
16cd8229-1495-4d3a-9fd5-1fe8d8fe7951;2.3;0.044;37.0;113.0;0.99013;3.29;0.46;6
eb4e5689-2a17-43e0-8a14-006850e5ad6d;1.3;0.054;27.0;183.0;0.99266;3.3;0.43;5
a1f1c90c-ca63-403d-b05f-7a691f72f4e5;10.5;0.044;33.0;139.0;0.99517;3.06;0.5;6
7bdc6c93-3ec1-41c1-8bf7-6ab980ac44ab;2.6;0.033;25.0;85.0;0.99086;3.05;0.34;6
ae81aeb1-34f8-4240-bb59-16322b78e99f;14.4;0.05;29.0;144.0;0.99666;3.24;0.41;6
3f54cfec-baa4-4ffc-b677-e0aa6b8c7bd5;1.2;0.036;42.0;107.0;0.991;3.34;0.56;7
189ff943-2676-461b-b68f-971cff25438a;3.1;0.023;19.0;89.0;0.99068;3.25;0.51;6
f6864002-8210-4d6c-9032-c0247745123d;1.7;0.024;26.0;102.0;0.99084;3.29;0.6;6
0ebfb71d-0964-4166-bb11-8414fde61765;6.0;0.05;26.0;134.0;0.9939;3.08;0.54;6
caa1d96b-e1cf-4d23-8cd5-dc7395586993;11.8;0.041;32.0;193.0;0.99624;3.04;0.49;6
285d4b5e-48a8-4fe0-835b-f6a17642e0b4;6.2;0.052;13.0;164.0;0.99602;3.24;0.39;4
37e5dcdd-f997-46c6-ae17-df53a085d54e;1.4;0.142;5.0;69.0;0.9926;3.14;0.52;4
e390e2a1-6452-4182-b336-0db70e85ef29;12.1;0.056;68.0;210.0;0.99718;3.05;0.5;5
20877a06-3c31-49fb-b449-cfec55883dbe;12.1;0.056;68.0;210.0;0.99718;3.05;0.5;5
71f13c94-9402-4ce4-b959-9a03336676fb;12.1;0.056;68.0;210.0;0.99718;3.05;0.5;5
2afb53c0-5716-464f-a7a7-d60e2c2bf3b6;3.9;0.06;27.0;113.0;0.99344;3.07;0.34;4
08617a14-433c-4c1a-b227-56175a69bcef;4.6;0.041;31.0;180.0;0.99184;2.92;0.74;6
874760c5-5f72-4411-be63-7476bbff7671;12.1;0.056;68.0;210.0;0.99718;3.05;0.5;5
a03a6498-e467-440f-8c12-69a26890053f;1.2;0.046;29.0;92.0;0.99033;3.22;0.53;6
dcd7780d-9515-4b63-87bb-ed90750f0675;8.1;0.038;44.0;129.0;0.99248;3.26;0.29;6
1afb8f68-05ed-46e4-9abe-15005a41ca30;3.9;0.06;27.0;113.0;0.99344;3.07;0.34;4
e7877505-a2a8-4b1c-b56e-f2a709a28d9e;1.1;0.029;6.0;51.0;0.99076;3.51;0.48;4
5fb0b9af-b8df-4c53-a8cb-181685622914;6.5;0.029;26.0;87.0;0.99092;3.29;0.44;7
6d4dda07-0c12-415f-a921-40892ff6d23c;10.1;0.056;38.0;187.0;0.99486;3.31;0.56;5
45320fea-0ca6-4d3e-869f-8736642f3f38;10.7;0.056;66.0;171.0;0.99464;3.25;0.61;7
f61c4bee-bd5a-4d03-8ca3-46cc56ac2750;3.2;0.047;16.0;93.0;0.99235;3.44;0.53;7
b2548b53-fe9f-4001-a3a2-f259b2d1a9fa;12.4;0.048;33.0;201.0;0.99612;3.11;0.56;6
a0cb7343-88df-41f3-ae4e-3c5cad5ed29a;5.2;0.046;11.0;133.0;0.99202;2.97;0.68;6
e8de5d2d-d376-42c1-b7c4-dfdb869248df;5.0;0.045;10.0;122.0;0.99261;2.94;0.63;6
43574fc2-dcfa-41b9-aa99-e8d0d35cef90;2.5;0.066;29.0;89.0;0.98964;3.14;0.42;6
99a2e3e4-8e2a-4c89-940f-c555645e0668;9.2;0.036;10.0;92.0;0.99206;3.07;0.35;6
7d4544bc-8397-4f3f-a85c-c244cf86d5db;6.9;0.052;23.0;118.0;0.9938;3.23;0.46;6
6ad553ec-41be-459d-95c8-6aba4c274756;2.0;0.05;23.0;120.0;0.99204;3.24;0.47;6
390e34fa-3f1b-4078-9610-a3df1541fe98;15.0;0.04;21.0;116.0;0.99736;3.14;0.5;5
f8c1349c-098b-41a0-9447-e4ef436c1da8;15.0;0.04;21.0;116.0;0.99736;3.14;0.5;5
67f7c951-480b-49af-8d77-dfe82fedcb8c;1.2;0.03;27.0;80.0;0.99192;3.05;0.68;5
87ebdd4b-2cd2-4e72-9483-7ec847c3359a;15.0;0.04;21.0;116.0;0.99736;3.14;0.5;5
78c137f8-b7ea-4df6-838c-e21c7c74d0ee;1.8;0.041;38.0;90.0;0.99002;3.27;0.98;7
004dc18f-8bae-4f4f-a9b0-0e5825110e31;10.8;0.042;47.0;130.0;0.996;3.08;0.4;6
3bc329bc-b800-4b89-bd95-46d726e0f7c2;3.9;0.034;62.0;140.0;0.99237;3.1;0.59;6
786bd3c6-ea70-40fb-8a00-685b544e5101;4.2;0.037;69.0;144.0;0.99214;3.13;0.74;7
3319cfbd-cc96-4f62-b76a-a05d5d7e0ff1;2.0;0.019;23.5;72.0;0.99041;3.16;0.47;6
1fd984aa-212e-4c17-a23f-0ff99ebf7c42;13.5;0.038;44.0;116.0;0.9982;3.04;0.48;5
943488a5-a19a-4d72-bb0b-dd050f886698;13.3;0.037;42.0;116.0;0.99822;3.04;0.5;5
949ac153-1a82-4440-9bfb-d47cbf8cd031;2.2;0.023;21.0;95.0;0.9893;3.07;0.54;6
a9dfb527-d40b-43c9-8157-2df2f7140179;1.4;0.145;26.0;124.0;0.99274;3.09;0.56;6
99e28c87-703e-488b-99ba-83efa013de7d;1.6;0.04;26.0;114.0;0.99105;3.25;0.45;6
2040a7e7-8799-4093-b94c-b0796b28798a;2.2;0.044;39.0;161.0;0.99209;3.19;0.43;6
b4b2ce45-9d65-437e-a114-57adcf13f749;14.8;0.053;44.0;95.0;0.99676;3.2;0.35;6
806bec12-91a8-4839-90c7-3e898aa59546;1.8;0.047;29.0;91.0;0.99251;3.3;0.43;6
1cbeff47-2996-44a3-aa00-b3ce94fee48d;14.8;0.053;44.0;95.0;0.99676;3.2;0.35;6
1f826d8e-088a-4b58-a8f6-bad9d26ea786;1.3;0.036;11.0;74.0;0.99082;3.48;0.54;4
6e1d1836-274c-4580-8c9e-44abf45b9acf;9.9;0.058;25.0;115.0;0.99567;3.15;0.46;5
0cf2bbbe-2c44-46b1-94e4-46d3d6b087f9;5.1;0.051;16.0;119.0;0.99416;3.15;0.41;5
e26c2826-8114-433c-9358-b777347a9b63;5.1;0.051;16.0;119.0;0.99416;3.15;0.41;5
1526d2da-c765-402a-8ae1-6a4247b42a8d;1.5;0.033;39.0;121.0;0.9887;2.96;0.35;5
7c7d93ef-c69f-4f9f-949b-59467007a45f;1.5;0.034;37.0;121.0;0.98871;2.96;0.34;6
389c7a1c-75e1-404d-a668-040ca3aed006;11.1;0.036;20.0;114.0;0.99248;3.75;0.44;6
d336d580-f1bd-427e-80d3-a34439857da0;5.25;0.038;44.0;145.0;0.99184;3.22;0.4;6
72dd5c4e-0fc9-4e78-8572-5a989c22b69c;2.3;0.042;19.0;120.0;0.98952;3.32;0.41;7
66a0f303-b74f-4cf6-91c7-1c2941b0aac4;7.9;0.036;23.0;169.0;0.99267;3.26;0.47;6
b8af12e5-63ea-4124-bf82-b3e6cfd018ab;8.0;0.036;19.0;164.0;0.99269;3.26;0.46;6
1f999b6c-a777-49c3-a8b7-735f7262eb1d;1.4;0.042;44.0;99.0;0.98912;3.23;0.37;6
fbd86cd3-a6f3-4748-80bc-95714f5ebdc3;5.25;0.038;44.0;145.0;0.99184;3.22;0.4;6
14fb6fbb-2154-41dd-aeae-fa06ea9a0c59;2.3;0.042;19.0;120.0;0.98952;3.32;0.41;7
8b9cd55b-d5dc-429e-9c3e-76998ab25057;2.3;0.044;20.0;117.0;0.9895;3.31;0.41;7
282db0c7-af89-4255-b1c7-f6084f200796;3.5;0.04;27.0;146.0;0.98999;3.17;0.36;6
da5928c7-f5a7-466c-9872-a6a3301e1ef8;13.7;0.045;44.0;192.0;0.9981;3.11;0.53;5
65c82d43-6134-404f-a2c1-764b57e2b82f;9.9;0.041;64.0;174.0;0.995;3.07;0.5;6
c427bc0a-7751-408b-b95c-e11576dcaa91;15.4;0.043;57.0;201.0;0.99848;3.08;0.54;5
fdbb4091-097e-4a40-b2d4-29a61bf05dd7;16.0;0.044;41.0;113.0;0.99862;3.22;0.46;6
747d9e62-3dda-4120-abfd-f9e2472458f2;16.0;0.044;41.0;113.0;0.99862;3.22;0.46;6
fb18aba3-3a49-42ad-b8fa-38ef798e8b59;16.0;0.044;41.0;113.0;0.99862;3.22;0.46;6
50631ff9-3eb1-4d54-a4d3-f891a1848e58;16.0;0.044;41.0;113.0;0.99862;3.22;0.46;6
41c5ea02-5cb2-4352-bf37-1f570dbece2f;2.4;0.027;27.0;117.0;0.98886;3.56;0.45;7
1dfc12d5-552d-49fe-af60-417f9c5fb4fc;5.5;0.054;37.0;183.0;0.99474;3.08;0.5;5
110c34c3-367f-45c9-92d6-ec516fa043df;2.3;0.04;5.0;47.0;0.99126;3.07;0.45;4
678ad46d-df71-4c94-a893-c7b5ffe464c0;16.8;0.04;48.0;129.0;0.99691;3.23;0.38;6
fc5755e5-5654-4832-8a19-5bbdd5f5d6df;16.0;0.044;41.0;113.0;0.99862;3.22;0.46;6
7db28814-f3c4-47b3-922a-1bcb54c1a4cf;17.8;0.059;23.0;124.0;0.99773;3.3;0.5;5
7af98179-11e2-460f-a7fc-654fbe43bacd;17.8;0.059;23.0;124.0;0.99773;3.3;0.5;5
55f55102-6086-4b6c-9f9f-b6860c5473f3;6.8;0.049;22.0;93.0;0.9928;3.15;0.42;6
3d6153d1-43ad-4c90-9e51-a49290eeade9;6.8;0.049;22.0;93.0;0.9928;3.15;0.42;6
8351ec13-02ec-4bf5-a7ad-ccad1669146d;6.8;0.049;22.0;93.0;0.9928;3.15;0.42;6
4b848e0b-50d9-4722-b819-65e9ad08859f;6.8;0.049;22.0;93.0;0.9928;3.15;0.42;6
5020ec0b-f98c-4fac-bc6c-c01a38da8ae9;1.6;0.046;28.0;117.0;0.99288;3.08;0.43;5
a55d99fe-ee41-48c6-835e-484a582501df;4.7;0.03;25.0;76.0;0.99202;2.88;0.54;6
c403c5b7-f918-4c8d-b6e0-25f810e7e66f;11.8;0.048;28.0;112.0;0.99606;2.87;0.49;6
f28e7a7b-0f0b-4628-9595-345384832dad;17.8;0.059;23.0;124.0;0.99773;3.3;0.5;5
494e1a5f-417c-42ea-b532-be2d0cb81151;15.7;0.045;68.0;183.0;0.99922;3.25;0.76;5
b7dc1e75-df92-4e14-a27f-edb7209a1a7e;5.8;0.041;20.0;119.0;0.99296;3.17;0.55;6
5833b1d3-18e3-45f9-991f-af67eeaef3fe;15.7;0.045;68.0;183.0;0.99922;3.25;0.76;5
3f84df0d-0956-4518-a6e2-21b643a0196e;9.0;0.046;22.0;121.0;0.99468;3.1;0.55;5
13b29f8d-582c-40e4-b3ca-88137a3b580d;15.7;0.045;68.0;183.0;0.99922;3.25;0.76;5
0b1ab903-d1d3-4769-bf0f-11236261aaa6;5.8;0.041;20.0;119.0;0.99296;3.17;0.55;6
a913ec27-7da9-4cf6-ab33-89bc6c0052dd;8.8;0.037;31.0;103.0;0.99388;3.13;0.49;6
32bcfe68-fd30-40a8-acbb-5e3d7e933d59;10.2;0.038;13.0;111.0;0.99315;3.44;0.46;6
b93078fb-4f5f-410e-a5a7-94bb5c310437;6.6;0.208;60.0;154.0;0.99478;3.1;0.4;6
348b2e20-09f2-47e9-ab14-2137da2b6307;6.5;0.209;62.0;156.0;0.99478;3.1;0.4;5
78a76706-bd68-452c-b7cb-5315360fb418;8.9;0.105;22.0;155.0;0.99692;3.01;0.58;5
bc920751-37c5-4001-886c-ecaaa2f7cefc;11.1;0.034;25.0;204.0;0.99616;3.05;0.52;6
9f47adca-ed83-4089-97d7-aa588be148e4;4.2;0.043;33.0;114.0;0.9902;3.16;0.31;6
0a7bdeb6-3710-40b7-a9a8-e0c2f53c691b;1.6;0.044;24.0;115.0;0.9921;3.39;0.59;6
b9c56162-bab4-47b8-9a4c-c56c1e7e5129;7.4;0.044;21.0;113.0;0.99462;3.38;0.58;6
2a05d214-0700-46c9-8226-4e5440726640;11.5;0.05;51.0;133.0;0.99476;3.22;0.37;6
670420fd-fccc-4a21-aeba-babc8bba5c90;1.6;0.039;36.0;116.0;0.99178;3.38;0.57;7
8c19c87b-9736-4329-a8f3-84129ed97ae5;2.0;0.036;16.0;87.0;0.99081;3.33;0.61;6
ead724e5-5a43-4508-9486-37bc72f0d3b1;4.8;0.038;16.0;121.0;0.99198;3.36;0.71;6
aca5e68e-cfdb-4665-8290-214e103bda7b;9.8;0.054;59.0;140.0;0.99545;3.17;0.39;6
67bdeab6-4ddd-4074-baa4-94db3e148cbc;1.9;0.046;33.0;103.0;0.98997;3.12;0.31;5
4663995e-dc67-42e8-8048-f64f484679df;4.2;0.043;33.0;114.0;0.9902;3.16;0.31;6
4032023d-2f78-481d-a3d3-4e0026e4b948;1.6;0.04;19.0;86.0;0.99089;3.32;0.65;6
0940b22e-621d-4df2-a433-f5db0f26f0bc;7.3;0.035;23.0;117.0;0.99172;3.2;0.39;7
7e94ffe2-0ffc-4ef9-9415-76684bba1b41;5.4;0.035;33.0;115.0;0.9901;3.12;0.44;7
777151e1-de59-40dd-a427-5da5bd5bcab3;10.4;0.086;17.0;94.0;0.99681;3.13;0.4;5
87e6d37b-46a6-40e7-a41e-8423e168b812;1.9;0.038;58.0;138.0;0.9893;3.0;0.47;7
3e64a0e6-ae63-48e3-ab27-5b27813d5d8a;7.3;0.035;23.0;117.0;0.99172;3.2;0.39;7
90af11f0-3f8a-4913-880e-5dd1b0da807e;5.4;0.035;33.0;115.0;0.9901;3.12;0.44;7
dfbdcd58-577c-4182-9166-61977e52b020;7.7;0.056;45.0;191.0;0.99527;3.16;0.5;5
dadc82da-4118-49d5-99bc-a6d976b4c72b;11.5;0.036;27.0;150.0;0.99445;3.0;0.33;6
14614d86-6adc-4127-9173-c2f483a2c655;1.2;0.042;47.0;121.0;0.99198;3.04;0.68;7
071d8969-28c5-4dd4-9fcb-2761dd0cb9e6;2.2;0.037;36.0;129.0;0.99085;2.89;0.3;6
98cd66ca-b33f-41ef-b37e-1e76444258a6;1.0;0.043;45.0;100.0;0.99033;3.4;0.41;6
010ced3e-bd1b-4b2a-a8a3-57afa2d8d6d2;8.2;0.054;47.0;182.0;0.99538;3.12;0.5;5
f6b47ad6-ccf7-428b-9dde-715868ac2c20;8.3;0.052;44.0;168.0;0.99627;3.11;0.52;5
ecf26e69-8c03-4fc6-b435-8e440fadd1ff;8.2;0.054;47.0;182.0;0.99538;3.12;0.5;5
fd974ac7-0020-4f44-ba69-edf34fb3babf;9.3;0.043;28.0;145.0;0.99433;3.23;0.53;5
5cc6ffb9-f092-4134-b8e7-22b67f7d4e8e;8.1;0.054;47.0;181.0;0.9954;3.12;0.49;5
6fee2358-991e-4acd-9695-e1b958dc93b3;8.2;0.054;47.0;182.0;0.99538;3.12;0.5;5
502ff216-71df-4d4b-88ad-5453b434cc5e;8.3;0.052;44.0;168.0;0.99627;3.11;0.52;5
133c7af5-c956-474b-acc9-2a3de9916932;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
36abf359-ef5c-40b3-bee8-7a46fbdf385e;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
d9673707-f77a-472d-ac96-84ddc0509d68;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
e22b44c4-871c-405b-8b17-e3bef608c637;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
5b0685cd-9ef6-4138-a8eb-f1fb58cbccec;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
792e22c7-d52d-42c9-b590-1082c6160ff9;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
080db540-ace4-44d3-80a7-ad80634e79be;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
b8f978ad-63da-40c8-b632-aca48dfdc28b;2.0;0.044;15.0;96.0;0.99232;3.23;0.64;8
b4f44a4f-0d49-4c15-96e7-46f9fcc778a7;13.9;0.057;45.0;155.0;0.99807;2.94;0.41;8
ad0ba4c1-c08a-4c92-81b2-d104b837aa3c;15.7;0.054;36.0;139.0;0.99788;3.04;0.62;6
2b6c6c9e-0d29-49ca-86a6-917cce9517b2;1.2;0.052;39.0;141.0;0.99108;3.44;0.69;6
25522ce3-9e7e-486c-9c17-d2fe725a047e;1.5;0.024;21.0;109.0;0.99234;3.37;0.58;6
5843d652-5085-41b3-b873-8f9d41128b77;1.2;0.176;36.0;106.0;0.99288;2.96;0.43;6
41238f12-1e77-441c-abb9-d4bd49218b06;3.2;0.034;21.0;107.0;0.99195;3.11;0.54;6
00f0f208-da96-4cd7-ab7d-4dfd59b2d564;1.2;0.176;36.0;106.0;0.99288;2.96;0.43;6
dba507e9-e5d0-4e48-9d12-01bbc4fc8345;2.6;0.034;62.0;148.0;0.99121;3.03;0.56;7
11c49d3d-2aee-4008-ad60-0ec178921449;13.2;0.042;61.0;148.0;0.99839;2.98;0.47;6
cd512ba5-daba-4789-b101-f129e1638a0b;10.4;0.108;43.0;187.0;0.99738;2.96;0.57;5
fca5ffb6-aff1-4fc1-b7c0-71d525e13ea3;5.7;0.015;14.0;73.0;0.98963;2.82;0.59;6
a3e78307-2ce4-461d-b381-5090f30dc670;2.5;0.039;34.0;137.0;0.98946;3.22;0.38;6
97f738a6-3feb-4400-97c5-2eae2833768a;1.6;0.054;31.0;148.0;0.99178;3.18;0.47;5
12b7a4d1-c149-4c1a-b5ed-9fcf16b4ac13;1.4;0.064;34.0;166.0;0.99136;3.11;0.42;6
9394f617-7bf0-4679-b672-b18ecb0440bb;7.4;0.049;48.0;169.0;0.99323;3.27;0.45;6
a9cd371b-c96c-4e62-b7cc-f0f48c0d37ab;2.5;0.039;34.0;137.0;0.98946;3.22;0.38;6
833d7d51-0938-48ee-a949-8aefdad37a91;5.6;0.046;35.0;178.0;0.99313;3.25;0.51;5
36bb00af-0c3c-45d9-bdae-188bab5d050d;3.6;0.04;50.0;194.0;0.9912;3.31;0.52;6
e81d3466-ccd0-4d51-b40b-3058aff6ae4c;7.5;0.05;44.0;179.0;0.99504;3.18;0.48;5
85329caa-b219-4778-9022-b87bb631cf96;5.8;0.062;52.0;203.0;0.99461;3.17;0.44;6
23a27c9c-fb1c-49ad-b6a5-931275170ca5;1.6;0.054;31.0;148.0;0.99178;3.18;0.47;5
f065c2b9-b389-48ff-86ac-a52b3779e02e;1.5;0.039;36.0;110.0;0.99008;3.22;0.65;6
9bf26fc0-569a-47bf-9bac-ebe0d179834f;2.9;0.039;30.0;123.0;0.98959;3.12;0.37;6
98c66fb9-0209-4708-846a-b422a093ce3e;11.2;0.048;32.0;136.0;0.99663;3.14;0.4;5
71d59fd3-b36b-449b-84ef-107f416edbeb;9.65;0.041;36.0;119.0;0.99334;2.99;0.34;6
58c64f1a-949e-4388-baae-db0b441d21dd;10.1;0.063;63.0;133.0;0.99561;2.86;0.41;5
4df5870c-525b-40ce-a5c5-193bc188af6e;3.2;0.035;16.0;117.0;0.98959;3.26;0.42;6
79e1d16c-989b-44bd-b5bf-52f32f56f874;11.2;0.048;32.0;136.0;0.99663;3.14;0.4;5
d4562354-61c6-46ac-886e-c163c3ff4d0f;11.45;0.041;29.0;109.0;0.99418;2.98;0.3;6
a46412f6-3f6e-4975-9f97-d20f1c82fee5;9.65;0.041;36.0;119.0;0.99334;2.99;0.34;6
5a87ccc9-fef9-435d-9b69-233577e22ef8;4.5;0.096;16.0;115.0;0.9937;3.02;0.44;5
d6c71cbb-93bb-4daf-b30f-ec8a30d24e8e;2.7;0.053;16.0;92.0;0.99372;3.18;0.56;5
62678be8-5cdf-49b3-9ca9-4773c6d668e2;3.5;0.038;23.0;112.0;0.99157;3.05;0.37;6
82f64020-ecfa-4b10-9bab-12032227163a;1.7;0.043;24.0;98.0;0.98918;3.14;0.44;6
54e071b5-3050-4351-bab3-51eee2042c4a;2.1;0.051;46.0;171.0;0.9932;3.16;0.5;5
6d0b59c8-2810-42bf-b23b-005688482cf5;4.8;0.041;40.0;186.0;0.99235;3.22;0.54;6
28f56179-10fd-49d7-8fd8-f4b9d26cee03;5.0;0.042;17.0;133.0;0.99373;3.02;0.53;5
743056c1-9b25-4269-854e-54c86c73e515;2.6;0.035;32.0;76.0;0.9914;3.21;0.76;6
ffffde25-1c11-44ff-a547-4ea74439f51d;6.6;0.041;9.0;126.0;0.99494;2.94;0.51;5
1e9f0e2e-2e7d-4fc5-a72b-6b40362746e2;5.0;0.042;17.0;133.0;0.99373;3.02;0.53;5
e6a5eef4-91c2-4df6-a224-521b5bbbf556;7.3;0.05;33.0;143.0;0.99332;3.31;0.5;6
1c69ff61-d20d-4b6c-9911-aa55b83ff7de;5.0;0.058;27.0;151.0;0.99198;3.22;0.49;6
c5d2ba33-4a93-4f8f-894e-77626c240baa;1.7;0.041;31.0;110.0;0.99142;3.2;0.53;6
e52b9905-a2e9-4f13-bb6f-949d1f608e53;2.6;0.035;32.0;76.0;0.9914;3.21;0.76;6
af316802-65ea-475e-b669-bf9d1ae0d64a;8.2;0.05;51.0;182.0;0.99542;3.23;0.48;5
476fd288-1f5b-4b5b-a311-cd995d233cbb;8.2;0.05;51.0;182.0;0.99542;3.23;0.48;5
16d6d7e7-1850-4201-a0e5-655819c11fc6;5.0;0.043;54.0;170.0;0.9924;3.28;0.52;6
c94457d2-36a0-4882-be2b-6e3f3c4925bb;1.2;0.039;34.0;97.0;0.99112;3.11;0.75;6
d71b7bf0-25c3-4edb-a64f-bdd7c43536d8;7.1;0.036;28.0;100.0;0.99534;3.08;0.36;6
13175f2c-0b5c-4594-abeb-f7eb4cfcd819;9.5;0.04;30.0;111.0;0.99338;3.05;0.31;4
c982f459-9692-4cbb-b1d9-8ac617056899;15.8;0.057;39.0;167.0;0.99804;3.14;0.51;5
619ed7a8-89f8-4970-9bb8-c1e3084e96e0;15.5;0.048;70.0;203.0;0.99899;3.25;0.77;5
7d273471-8c2b-45fb-9e32-95bff4dde57d;15.8;0.057;39.0;167.0;0.99804;3.14;0.51;5
d812c06f-569f-45fb-87a1-89a7c86741ed;17.05;0.047;53.0;139.0;0.99724;3.25;0.35;6
2240452e-cea5-4d3f-9ca5-fdf638285f6a;12.7;0.046;60.0;143.0;0.99526;3.26;0.35;6
25591be5-f922-4080-9161-6fe0fae19823;12.3;0.051;35.0;146.0;0.99676;3.1;0.67;5
e9be89d2-d81a-48c2-be28-81399deb57e5;11.8;0.053;55.0;173.0;0.99699;3.11;0.6;5
27697f11-d757-426c-9b17-4d41862b4c73;11.8;0.053;55.0;173.0;0.99699;3.11;0.6;5
3252f42c-02fb-4a76-bb2b-c8fb682962fd;11.8;0.053;55.0;173.0;0.99699;3.11;0.6;5
e12cbd53-318b-41e9-ac5a-d7829d292f31;12.3;0.051;35.0;146.0;0.99676;3.1;0.67;5
9ea2d15c-35ca-4bfd-adfa-77270aee2699;11.8;0.053;55.0;173.0;0.99699;3.11;0.6;5
