id;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;quality
f178b197-7fef-4728-8cea-f972d07960a8;3.9;0.086;17.0;45.0;0.9976;3.46;0.54;5
963e9f69-5e91-4217-98cc-387c879f589e;2.0;0.082;10.0;22.0;0.9976;3.22;0.44;5
95c67f36-587e-4dcc-ac41-ea444e60706a;2.85;0.094;35.0;106.0;0.9982;3.1;0.53;5
78522a88-3ae1-4618-a233-8c9260cc6a73;2.7;0.084;15.0;48.0;0.9968;3.21;0.59;5
2fd01c28-38c5-41e0-9714-eb0fb5207b11;2.2;0.053;36.0;127.0;0.9965;2.94;1.62;5
e4333e60-30ff-4d06-a0f2-ebe701010911;3.1;0.086;5.0;12.0;0.9958;3.54;0.6;4
b079f0b6-6478-4e1b-ba0f-bd397518419b;3.0;0.077;5.0;13.0;0.9976;3.29;0.55;5
1f650356-3c80-49e8-a5e7-89c72323b7c9;2.8;0.084;18.0;49.0;0.9994;3.43;0.72;6
d927e1e6-2436-4431-bd03-e6da1f3503bf;1.8;0.067;4.0;11.0;0.997;3.46;0.68;5
f706c653-1652-46a3-85f8-58ba3f3ac4d1;1.8;0.067;4.0;11.0;0.997;3.46;0.68;5
b4064d0c-861b-46ce-b5cd-f19293f2b91f;3.2;0.071;27.0;58.0;0.995;3.61;0.49;6
40446f25-3cbd-41aa-8ace-26fcd0535359;2.3;0.387;12.0;37.0;0.9982;3.17;0.67;5
a1e0f6d7-41ec-4c6b-9f01-be8f080140d4;3.45;0.088;4.0;14.0;0.9994;3.44;0.52;5
8231b2c5-43d6-4dd2-837f-6e829ee528c8;2.1;0.092;10.0;19.0;0.9966;3.39;0.47;5
54e8235e-3e05-4a73-a217-a548fdbc6e88;2.7;0.082;16.0;72.0;0.998;3.55;0.6;5
20e4f49b-9f38-494b-a8ce-4c6ba7d8ff01;2.0;0.075;9.0;39.0;0.9987;3.48;0.62;5
77599a7f-70c6-4977-b324-94dc741e1700;2.1;0.112;11.0;22.0;0.9963;3.26;0.5;5
d2010efc-03c4-4399-893d-0e767532f619;2.1;0.112;11.0;22.0;0.9963;3.26;0.5;5
aa096cce-3588-4118-a645-d9c471b5f3f7;2.5;0.093;19.0;58.0;1.0002;3.5;0.65;6
58ba84ae-cf03-4842-a14c-4019ba48a238;2.8;0.092;28.0;104.0;0.9983;3.1;0.56;5
6661509f-02dc-45b0-acc9-837779f7e770;2.4;0.088;19.0;38.0;0.999;3.35;0.6;5
d1100773-2b79-4bfb-9e6a-3c2ba7f8b900;4.2;0.075;12.0;16.0;0.9965;3.45;0.68;6
d54efc80-d308-4bd3-82b9-07251d350574;2.6;0.078;28.0;139.0;0.99788;3.21;0.57;5
5a4a75e4-b71c-4df6-9f5d-04a960a8c725;1.9;0.065;9.0;18.0;0.9972;3.46;0.65;5
f264df02-effa-4018-85c0-cff20b78dae7;2.8;0.096;25.0;101.0;1.00024;3.13;0.53;5
18f2bcff-3e3a-4225-ad51-bf314e4f5bfb;2.7;0.095;21.0;101.0;1.0001;3.13;0.51;5
084fa45d-c695-4119-8046-a2be6bf5be6d;2.1;0.07;12.0;28.0;0.99768;3.52;0.73;6
dd257958-db09-46a0-850b-6468d94eb498;2.5;0.08;12.0;57.0;0.9978;3.3;0.47;6
3214f83d-52e1-43bd-ae11-55f1403558da;2.6;0.083;16.0;68.0;0.99782;3.3;0.48;5
2fede6c3-dcad-4872-b421-19acd1f8d8f4;2.1;0.071;12.0;31.0;0.99761;3.52;0.72;6
d1973f06-c101-44c2-8aaa-02d950ff3c75;2.1;0.07;12.0;28.0;0.99768;3.52;0.73;6
96d8c9cc-1401-4fff-883c-bbf5a2f6bd07;2.9;0.089;17.0;40.0;0.99803;3.29;0.55;5
8a5327e9-7f5c-431c-9ec7-556f5f1db2ec;2.9;0.089;17.0;40.0;0.99803;3.29;0.55;5
f9b9aa25-a5e6-4ea5-b82d-e493206dbde3;2.5;0.097;24.0;66.0;0.99785;3.39;0.61;5
d7e2b117-e055-4a07-90ec-d2ff7e039244;2.9;0.089;17.0;40.0;0.99803;3.29;0.55;5
e23d7dfc-e924-4702-97e0-85ee16b80e7f;1.7;0.415;14.0;32.0;0.99656;3.09;1.06;6
98732807-c807-430a-b2ea-0b7b8c916012;1.9;0.058;22.0;47.0;0.99525;3.51;0.43;6
44935e55-8a11-4ae5-a29f-29b92d86c436;2.0;0.057;15.0;33.0;0.99488;3.6;0.46;6
ac0c9d66-72fd-4369-bd04-daf563709689;2.2;0.084;10.0;31.0;0.99656;3.25;0.5;5
b7032e98-d411-4806-841b-454f26d08b8f;2.2;0.084;10.0;31.0;0.99656;3.25;0.5;5
12ea5427-2591-4983-afc7-5275a8255957;2.5;0.092;33.0;88.0;0.99823;3.19;0.52;5
f1d0330f-7036-4398-8069-004a8f7d5f9d;2.8;0.075;9.0;104.0;0.99779;3.23;0.57;5
106324f2-5df7-406a-9f4c-c24efd5b03f2;2.0;0.096;5.0;35.0;0.99738;3.25;0.42;5
8f5bbfe0-a722-4949-ab6e-fec8758888b5;1.7;0.069;8.0;19.0;0.99701;3.31;0.53;6
968d1eb0-839a-4bc5-9370-5066881691e0;2.0;0.096;5.0;35.0;0.99738;3.25;0.42;5
37d59258-a657-420a-abae-f33bcf3cb24f;2.8;0.093;11.0;44.0;0.99888;3.31;0.55;6
10d63f92-52dc-4b3f-98f1-45cfb5797d97;3.0;0.091;12.0;48.0;0.99888;3.31;0.54;6
fd40c2a4-91a4-4fef-8a01-70480cb03b80;2.9;0.089;12.0;74.0;0.99738;3.14;0.54;5
67872193-7869-4c75-94dc-e655a89270c3;2.7;0.103;13.0;98.0;0.99938;3.45;0.62;5
cd42e388-20b3-475b-b8f9-e42a20814a5c;2.3;0.082;24.0;94.0;0.99744;3.55;0.53;6
8e701038-cd0d-473c-bfc1-f0cce580e095;1.9;0.076;7.0;32.0;0.99668;3.39;0.54;5
0d397b97-90fe-41b0-afca-95f9138c0976;2.3;0.082;24.0;94.0;0.99744;3.55;0.53;6
287d5a15-99f5-4ea2-807a-67f619d75127;2.4;0.082;23.0;143.0;0.9978;3.28;0.55;5
512765f5-0a83-46bd-8a22-9c92295463ef;2.3;0.082;23.0;144.0;0.99782;3.27;0.55;5
d8f527da-ae63-4f88-96a7-15f305c71550;1.8;0.157;1.0;44.0;0.9973;3.3;0.92;6
8c5f1daf-7985-4b05-88fa-884b88f01ddf;1.8;0.157;2.0;45.0;0.99727;3.31;0.91;6
3d57eb1a-a2a2-4ca7-b54e-de85fd0c3153;3.0;0.102;7.0;16.0;0.99586;3.43;0.46;5
7e6a00e9-77e5-4196-8ee8-5ea545a44feb;2.4;0.243;5.5;48.0;0.99612;3.4;0.6;6
eb8a53b5-6b63-4b45-bd16-1f72cdedd825;2.4;0.241;6.0;18.0;0.9961;3.4;0.59;6
3df39f3b-f40b-4d1a-a0d9-9fd0df8855cf;3.4;0.079;7.0;34.0;0.99788;3.36;0.61;5
d8218293-eccd-49c5-98d1-0e0ea9a1b73f;2.6;0.076;21.0;92.0;0.99745;3.5;0.6;5
06b9b738-261e-484f-b4c5-c42b349de6de;2.0;0.19;12.0;45.0;0.99676;3.31;0.6;6
580beb4d-d7db-41a1-bc41-e25ab5c68f06;2.4;0.114;9.0;37.0;0.99732;3.66;0.65;5
3ecb19b7-f1c8-4394-9a3b-729120162ccf;2.4;0.081;26.0;96.0;0.99814;3.36;0.53;5
8fcd6a97-6e6c-4bb0-87bf-d303838acba1;2.4;0.114;9.0;37.0;0.99732;3.66;0.65;5
5384d992-243e-4cf8-a4ce-b5954be48aa9;2.5;0.077;20.0;85.0;0.99746;3.55;0.59;5
d8b4c214-df28-462b-9ac9-50068766b37e;2.3;0.083;11.0;61.0;0.9982;3.21;0.5;5
4b166b77-f6b6-49df-828e-a004cedb7a40;2.3;0.083;11.0;61.0;0.9982;3.21;0.5;5
d58a80dc-e8a9-4961-83c3-a7ea36b5d5ab;2.2;0.079;19.0;58.0;0.9991;3.18;0.56;6
7b7208bf-bd72-4d25-8b83-872b4ed5beff;2.2;0.079;19.0;58.0;0.9991;3.18;0.56;6
5a7b6fff-e0d4-48d7-8b5c-357c495c71b8;2.9;0.099;21.0;119.0;0.998;3.09;0.52;5
68943944-aa3e-4855-a3a9-882aa163c165;2.6;0.082;18.0;82.0;0.99708;3.33;0.68;6
e5e0b107-9728-491c-b903-dc35bb573244;2.9;0.084;25.0;130.0;0.99818;3.23;0.54;5
83a8d9a0-881f-4505-bf8c-b0db861590b5;2.5;0.081;17.0;87.0;0.99745;3.48;0.6;6
9fddb39d-c918-408d-b052-1db8278cfc61;2.6;0.055;7.0;13.0;0.99639;3.38;0.56;5
66e93dd3-2d01-4280-9ef3-4c41c196b94a;2.3;0.065;7.0;26.0;0.99531;3.17;0.53;6
aa6c0fe0-3e33-4b3a-858f-da97627ab783;2.6;0.132;7.0;60.0;0.99786;2.99;1.18;5
45448141-c621-41d9-8807-ba427a7f2154;2.5;0.126;24.0;64.0;0.99746;3.1;0.74;5
390258ab-41d2-450b-aa0f-8c50626573c1;1.6;0.038;21.0;42.0;0.99526;3.24;0.81;7
ad50271d-4845-4785-8b1e-d76a68366ed7;3.6;0.082;5.0;14.0;0.9987;3.29;0.52;6
adf81201-6092-43b2-9664-3cbf6fdb8dd5;3.6;0.082;5.0;14.0;0.9987;3.29;0.52;6
6c758554-2ed4-44aa-9dbb-250ad87e3a81;4.0;0.082;26.0;108.0;0.99641;3.25;0.51;5
4c61b8c6-ef0f-47a2-92c3-8b7e7c2b3b8d;3.3;0.068;8.0;17.0;0.99735;3.23;0.44;5
8c6ed2b3-b35e-41eb-9363-154c166899e2;1.7;0.044;14.0;86.0;0.99264;3.56;0.94;7
7d6ed65f-21ed-4a43-b289-a9684caf4ab5;2.5;0.114;14.0;46.0;0.9971;3.24;0.66;6
200e99dc-da76-4b96-86fe-2e02a113ab4a;2.7;0.084;4.0;18.0;0.99682;3.26;0.57;6
a29b7240-8b7c-4e54-9bd1-4a2a2e713dd8;2.4;0.052;4.0;10.0;0.99356;3.33;0.7;7
9370599f-ff8c-4781-9f48-25f0f123843d;2.0;0.041;4.0;10.0;0.99386;3.27;0.71;7
493c9e45-fe86-41ea-b3ad-f15339e71541;2.4;0.052;4.0;10.0;0.99356;3.33;0.7;7
ace411f3-64c4-4cd6-b6ed-455771a2039e;1.9;0.165;4.0;12.0;0.99702;3.26;0.86;5
2fd8521d-4098-4bff-a3d5-120e87524542;2.8;0.07;4.0;15.0;0.99693;3.22;0.55;6
0feaeea4-0104-4f67-8737-d8766e7ef9c1;2.6;0.068;4.0;14.0;0.99562;3.3;0.47;5
e6a207af-4293-4923-8301-fcbbb149b010;2.8;0.072;7.0;24.0;1.00012;3.09;0.68;6
fa7856bc-d135-4b07-b0bf-63d962f5f155;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;5
c83b84cc-a1e2-4db4-82fd-9d2fe0c56318;2.1;0.102;4.0;7.0;0.99462;3.44;0.58;4
a7cfc6d7-d5a9-4cda-91d2-d239a6d2c4da;2.8;0.103;19.0;41.0;0.99939;3.21;0.76;6
3901924d-9e2b-4a80-9e98-071a65ab9b7e;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;5
dc045f4b-87d1-4b10-8a2d-1e8195c47e17;3.2;0.081;8.0;30.0;0.9984;3.23;0.58;6
c8488b39-b10c-4a66-98ae-d498c5e823e2;1.6;0.084;19.0;27.0;0.99545;3.28;0.73;6
b9853287-d11b-47f3-a5df-50b148db8362;2.35;0.071;21.0;47.0;0.99632;3.29;0.45;5
87325e93-251d-40ed-80f2-fdf9d1c114a3;3.2;0.097;9.0;59.0;0.99976;3.28;0.54;5
2b9f852d-add6-41c7-beff-bb3633dfd315;1.9;0.099;9.0;22.0;0.99606;3.34;0.6;5
6fbe8c6b-60ef-4a98-b472-6f5165a9ddc8;2.1;0.048;16.0;42.0;0.99154;3.71;0.74;7
cd2124e7-1f2e-45f7-a80d-13bf1cbb9414;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;5
45930c95-e514-44e1-9a35-0b1855ed266e;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;5
90f35dcd-d0d3-447a-8f42-2ad1ff51cb91;2.8;0.068;6.0;16.0;0.99682;3.24;0.53;5
d09b8f76-2840-43db-9af3-3ef3d7184ffc;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;5
cfc40864-80d9-41de-b9a4-4de3a1023e2a;2.3;0.05;4.0;8.0;0.9951;3.4;0.64;7
da3ebfb0-6da2-4d56-9d82-a07adf4a1c41;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;5
eb15cdb4-4d2d-4b49-9d0a-acc986846954;2.3;0.065;34.0;45.0;0.99417;3.46;0.74;8
51ffc9c0-3a7e-4dec-a940-da4885d525f9;2.1;0.071;16.0;24.0;0.99376;3.56;0.77;6
53dbc647-6a6e-41b4-88d0-1ada8bbeefca;2.5;0.058;5.0;9.0;0.99632;3.38;0.55;4
2e109b99-373e-4a03-8c85-5ed96e7f776a;2.1;0.071;16.0;24.0;0.99376;3.56;0.77;6
3731717f-6df9-4baa-89ae-d0ae52a63e36;1.5;0.145;34.0;48.0;0.99832;3.38;0.86;3
29156b05-fb82-44b5-8f8a-66d0f2bc079d;1.6;0.147;36.0;51.0;0.99836;3.38;0.86;4
fcd8a055-0039-4569-affa-4ea4f50022c5;1.6;0.088;16.0;23.0;0.99694;3.32;0.47;5
0b33b397-2ebb-428e-a4ba-1791a8402356;1.5;0.066;27.0;55.0;0.99655;3.39;0.51;5
6fc1646d-2565-4956-b5b8-0a1402715b93;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;7
4d8e165a-b928-40cb-9422-733f69f8a517;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;7
bb35e05c-5306-4629-b7fa-5127dcae6bd0;1.6;0.075;9.0;28.0;0.99672;3.24;0.83;7
ca5f6d77-bca6-4a3f-9194-6fcb045d2c4b;2.2;0.092;13.0;26.0;0.99647;3.46;0.47;5
5b11a29b-9712-48f1-9921-3fa38156ba24;2.65;0.085;9.0;34.0;0.99736;3.24;0.77;7
b25cf5de-c4a6-40f4-914b-3d8791d42ecd;3.0;0.115;21.0;31.0;0.99629;3.45;0.63;5
1fd3eb80-71a3-411f-861c-aced7231de02;2.6;0.119;34.0;68.0;0.99708;3.23;0.72;6
51f96df1-32c2-4f55-9420-c0c4ad35a531;2.0;0.088;9.0;92.0;0.9963;3.28;0.62;5
2b0b6717-0d5c-42ec-9b97-1e2308b6b4cb;1.7;0.062;26.0;42.0;0.9959;3.18;0.83;6
ab031bf4-3dc2-4468-9cfd-6fa99b3989a7;1.8;0.081;14.0;31.0;0.99689;3.59;0.66;5
b651e8b7-30ad-4f23-94f7-c0d77884edb2;1.8;0.081;14.0;31.0;0.99689;3.59;0.66;5
179295e5-4cf5-4ef0-8a75-d7d0a2447a89;1.8;0.078;12.0;39.0;0.9977;3.5;0.7;6
2e773aff-9bc2-4c0f-8024-c14e6376852b;1.8;0.081;14.0;31.0;0.99689;3.59;0.66;5
302480f0-82a0-4732-91ab-92adcdc7500c;1.6;0.08;12.0;32.0;0.99689;3.58;0.66;5
89461e9e-6150-4ef0-ae9f-20e912136faf;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;5
78c9a387-d02e-4038-80f8-0163ec08fa6c;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;5
59c89ffb-7743-4eba-8de8-f5551d0ce521;2.5;0.08;26.0;122.0;0.99801;3.22;1.07;5
3983d01c-688c-4147-bf89-e02941e3a669;1.5;0.08;41.0;55.0;0.99652;3.47;0.73;6
2d75829d-50ab-4473-aa66-7ed7ff2a15a8;1.5;0.08;41.0;55.0;0.99652;3.47;0.73;6
4bb959fd-e3bf-4225-9622-a987f7f16e07;2.5;0.071;10.0;14.0;0.99538;3.51;0.71;7
7d64494e-4e5f-4d90-98a5-815c47558cf4;1.5;0.08;41.0;55.0;0.99652;3.47;0.73;6
9447fdbb-a4a2-46db-a214-86e181f562e1;2.5;0.073;16.0;47.0;0.99594;3.4;0.78;7
ceae7413-e416-4eb5-bdc7-b5d3fceaa3a8;1.7;0.054;17.0;32.0;0.99686;3.15;0.67;7
595a7f4e-9b6d-4026-94e6-7279398919ac;1.8;0.074;15.0;24.0;0.99438;3.4;0.82;6
1a57b9c4-bf6a-42dd-a559-28277b8ac8ee;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;5
121be4b9-e0e1-4b0b-a04f-6b5f311807ad;2.0;0.039;15.0;88.0;0.99357;3.66;0.6;6
b0c32a28-524c-46c5-9243-839f11fdafaf;2.7;0.067;7.0;25.0;0.99628;3.24;0.44;5
e9c43e93-b81f-4764-9f16-0e429eb5603a;2.5;0.078;17.0;84.0;0.99746;3.51;0.53;5
48144b1a-b0f1-4245-8f12-f16041bbefb0;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;5
59574328-6e2d-48fb-9e11-647230ab71fd;2.6;0.077;16.0;86.0;0.99748;3.51;0.54;5
b9e7cecb-ddc7-48e4-85e0-7b1a949f525c;2.3;0.071;13.0;24.0;0.99438;3.41;0.83;6
23da7a24-d3f6-412d-b8df-e5f3116c1794;2.0;0.072;13.0;22.0;0.99438;3.4;0.84;6
8d2b0423-9ee0-4d59-8504-3431b4904c3d;1.8;0.074;15.0;24.0;0.99438;3.4;0.82;6
aa1137a0-f4b6-4039-953a-0e60dd90e47c;2.0;0.08;27.0;43.0;0.99578;3.44;0.64;6
3e3677e7-799e-4b67-a889-9ef14e55e3ac;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;6
e8036f63-775a-4dcc-97c3-d0a55c29396e;1.5;0.086;36.0;46.0;0.99522;3.53;0.57;5
072dc110-ce4a-4b1f-8b08-62625cff735a;2.0;0.067;28.0;48.0;0.99576;3.43;0.54;4
2d073a8d-5069-4be9-9ab3-6f5d01d54460;1.6;0.067;6.0;10.0;0.99552;3.23;0.58;7
ae02c3eb-2934-4ccd-a867-b4dbfd96252c;2.1;0.104;6.0;10.0;0.99664;3.12;0.65;7
69da2691-4a15-4618-ba31-f6598919090b;2.8;0.109;7.0;16.0;0.99614;3.31;0.79;7
f0bbf300-1c88-43fd-8e78-36dfa65dad91;2.2;0.067;7.0;14.0;0.99517;3.4;0.58;4
c2895034-0d87-48ee-8190-60a12727aeb6;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;6
28249ba9-022f-43d1-8fd8-78ba6cee0c9f;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;6
721f462c-06d9-42db-aaff-52e74eb61b68;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;5
a60a1c18-4068-4b8d-8cdc-bc7d06b87805;1.6;0.078;10.0;21.0;0.99576;3.15;0.49;5
0844acc5-e672-4a62-a367-1ade6ac56108;2.1;0.068;30.0;35.0;0.99533;3.48;0.65;6
7badef7d-b320-4d8b-8e7d-44a00e3d7080;3.1;0.194;14.0;26.0;0.99536;3.22;0.78;6
82b8a444-1bc5-4f62-b4d9-d63b1ac5b2d8;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;5
c063eb92-2b9c-4484-9c07-8f98a25d45cb;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;6
a1980bf4-48ca-4e21-a661-225bdb18d64f;2.5;0.086;9.0;30.0;0.99824;3.34;0.64;5
6cefeee5-acd6-46ea-945a-a02a33d9876f;2.4;0.083;8.0;28.0;0.99836;3.33;0.65;6
03aca050-9e03-42b8-8067-ad2e15c2fc2c;2.6;0.066;29.0;56.0;0.99577;3.15;0.79;7
ae8e3c20-e8a2-4a9e-929f-d5d158341db8;2.5;0.072;32.0;64.0;0.99491;3.43;0.56;6
7c43b688-ca38-4f40-a7fc-d8d70743e52a;6.6;0.112;23.0;99.0;1.00289;3.22;0.68;5
c98ed0dc-ce03-459f-ad65-3d097d95a425;2.0;0.071;30.0;52.0;0.99576;3.44;0.58;5
c2d5fe68-d45f-407a-b8b4-553007353288;2.3;0.078;16.0;86.0;0.99743;3.53;0.57;5
d61b3fcd-2c19-4fd9-bc5c-c19b9a63fe30;1.9;0.082;10.0;18.0;0.99774;3.22;0.65;6
4b645ca5-6646-4e5f-b54b-356342632520;2.3;0.078;16.0;86.0;0.99743;3.53;0.57;5
7665abf5-b7db-42e3-8983-cce54d3b387f;2.2;0.08;17.0;88.0;0.99745;3.53;0.58;6
da1fce08-df57-46f5-b468-bac6530ce534;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;6
38524db3-c5e8-459c-8348-5a2e17796626;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;7
210b0e6e-f08f-47ef-bf6e-61ac22c4ef6b;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;6
bfc2b154-dde5-4d66-9276-f343ffce166b;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;7
df41e151-ca91-4925-8db4-321ad1cdfb04;3.4;0.084;6.0;11.0;0.99892;3.48;0.49;3
f3fa2ee4-2c21-4bde-856a-81a06f80a3d5;2.6;0.056;10.0;39.0;0.99562;3.4;0.69;5
4cd15ec0-7452-43d2-9ba1-caa1a3deb5c0;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;7
a8f428f3-287c-4ad1-bfba-dcf2628696f1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;7
53d497ac-8ba3-46f0-aed4-dfd68435d700;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;7
7c2eb78a-6ccf-416a-aa00-3558b5472a90;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;7
c6e356e9-5781-4982-a853-b8b871ac18ed;3.0;0.081;15.0;115.0;0.998;3.23;0.59;5
ddfa0316-256c-4998-9a55-b42b9f68388a;2.6;0.084;12.0;78.0;0.9964;3.39;0.71;5
46e62899-6bf4-464e-9c31-c3d62dfae073;2.2;0.079;6.0;9.0;0.9948;3.59;0.54;6
030e9353-34f3-44a8-af06-f4c89210ae79;2.4;0.078;34.0;61.0;0.99528;3.43;0.59;6
69ecb49f-b9a6-4243-a453-bfa0e7396a9d;1.2;0.059;7.0;11.0;0.99331;3.29;0.52;6
08f89cbe-2230-4e17-a372-ecd161d11d32;3.8;0.132;3.0;11.0;0.99577;3.23;0.57;6
eae46750-7db3-4a43-a199-7513191f3ad7;9.0;0.114;3.0;9.0;0.99901;3.18;0.6;6
3c668213-2849-46ef-998a-d3d8f9f4e3a1;2.9;0.065;4.0;8.0;0.99674;3.33;0.62;6
449a10a5-899b-42ac-b092-18e5d20ce517;4.6;0.094;3.0;10.0;0.99639;3.27;0.64;7
9448791c-caf6-4fa1-aef5-8ef5f0fbc8ee;1.2;0.059;7.0;11.0;0.99331;3.29;0.52;6
31686b43-e6c5-4a09-a875-e8c3477e2ce9;2.2;0.079;3.0;6.0;0.99512;3.27;0.67;6
4724e5d9-da4a-4af3-8cda-d174a710e590;1.5;0.161;7.0;62.0;0.99395;3.62;0.61;5
f6227f25-e900-428b-8d45-dc0f2a167fa6;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;6
77557624-f331-4af8-b766-50537e6d58b8;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;6
b4a2938d-23ff-48d0-9ee5-f7758cde9f03;1.8;0.072;38.0;46.0;0.99504;3.38;0.89;6
08e138b5-5550-4d2e-ac7b-6676e048e4f2;2.3;0.091;10.0;23.0;0.99786;3.24;0.56;5
499e5025-078c-43d4-a7ae-5af0f2aa15dc;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;6
145efc43-da23-4548-923f-f434e4031513;1.8;0.072;38.0;46.0;0.99504;3.38;0.89;6
e48099e7-6fa6-4534-9b51-cc79c7a69bdb;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;6
cc666659-5c65-44d5-b823-f1e1ca304327;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;5
2f4b7f17-4043-4e88-8aac-d8b205a6d8a5;1.9;0.064;53.0;77.0;0.99604;3.47;0.87;7
a86ef3c6-c60c-43e3-90a6-bccc31cb3869;2.3;0.061;52.0;73.0;0.99786;3.47;0.9;6
60ba3cc4-8703-40e7-b803-97f99ad96ce0;2.2;0.093;11.0;75.0;0.99736;3.2;0.59;4
91b4124a-46c5-4f1f-af86-6ac63268a9b5;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;5
6e905b2f-9ae8-4f48-80c7-5c4ff822151f;3.3;0.063;10.0;19.0;0.99468;3.3;0.73;7
9cc03fef-5c4c-49ec-9563-73bf5d0a1b00;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;5
e7a8c9c1-68d4-4f9a-8f13-550524b25a5a;2.0;0.074;13.0;38.0;0.99748;3.48;0.65;5
db56165a-ee62-412c-bcda-d06bc4261d45;1.9;0.078;29.0;66.0;0.9971;3.45;0.59;6
df7c2369-9fa4-46f3-ba71-72c971500472;2.0;0.074;13.0;38.0;0.99748;3.48;0.65;5
e1412df7-ff83-41c2-907e-ca013e4bde04;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;5
3d18fdc8-76d0-45f1-9fe9-e659d31a6f36;2.3;0.06;19.0;72.0;0.99543;3.39;0.72;6
886e2459-f624-4f06-b5c1-c65e7304b1db;2.3;0.06;19.0;72.0;0.99543;3.39;0.72;6
a15b790b-4e33-4c34-a7cf-16ca4cd97dd1;1.4;0.071;6.0;26.0;0.99791;3.07;0.6;4
a047c4ad-7767-4c7f-8d78-3b7e41fba339;2.8;0.068;23.0;42.0;0.99356;3.34;0.72;7
2829176b-27e8-46da-a899-9b4241b070f8;1.6;0.073;7.0;11.0;0.99425;3.61;0.54;5
3e5ea0f2-3432-4941-abda-2545dd591996;2.2;0.074;13.0;25.0;0.99509;3.36;0.76;7
d376801c-ef3f-4abc-8727-30a3fba519ab;5.0;0.082;9.0;17.0;0.99484;3.19;0.52;7
1b93efec-a550-403c-b4a2-27c1d6598b56;2.6;0.092;13.0;52.0;0.99834;3.22;0.64;7
4540be1e-9f9f-4f1d-998a-6fa2f761d5e5;2.3;0.094;10.0;45.0;0.99864;3.24;0.6;7
c660340f-762a-43eb-b212-27006bdd3a0f;3.8;0.09;11.0;24.0;0.99498;3.27;0.64;7
1396961b-38cf-4316-9de9-5a169fe928ff;2.0;0.071;7.0;20.0;0.99566;3.14;0.79;7
5e604d81-8b10-43ce-8057-994e4fed7f47;4.1;0.092;11.0;24.0;0.99745;3.29;0.99;7
d6cd3bc7-77f6-47be-a9d2-68b5cadc4aba;2.1;0.093;6.0;12.0;0.99408;3.26;0.62;7
042c13c0-2fa0-4417-85d1-e40276c85245;1.8;0.075;10.0;21.0;0.99552;3.41;0.76;7
70fdb600-3125-4088-b81b-1e459458b381;1.8;0.075;10.0;21.0;0.99552;3.41;0.76;7
311ee73e-f45d-4a6a-8c82-23198eb1b1a0;1.8;0.075;10.0;21.0;0.99552;3.41;0.76;7
c1350c57-4247-4489-bf3d-8b5ad67b96cf;2.1;0.093;6.0;12.0;0.99408;3.26;0.62;7
cbbb0210-2a48-427d-b6fc-36ddccc7bf06;2.2;0.058;6.0;10.0;0.99536;3.31;0.68;7
b6603edf-648c-4931-a4c9-096670abe0bb;2.1;0.052;5.0;9.0;0.99458;3.2;0.69;7
4d127bdf-6ae4-4453-b088-817310a9da2f;2.7;0.082;6.0;11.0;0.99538;3.44;0.54;6
e5bf738b-3752-4b9e-8cbb-4d15fffd73b8;1.9;0.09;9.0;23.0;0.99648;3.36;0.67;5
4a1dce60-315d-47f9-908c-6df01a224b57;2.1;0.111;5.0;10.0;0.99568;3.31;0.62;6
ea0d039d-1c64-4145-9536-7220448da59f;2.0;0.088;12.0;51.0;0.99613;3.29;0.58;6
390c08f9-d8a6-46b7-abb3-62edfcac1131;2.3;0.12;25.0;36.0;0.99519;3.47;0.71;7
